"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
2005,16,0.00026,0.00026,0.5,99449,26,99436,6512826,65.49,FALSE
2005,17,0.00034,0.00034,0.5,99423,33,99406,6413390,64.51,FALSE
2005,18,0.00039,0.00039,0.5,99389,38,99370,6313984,63.53,FALSE
2005,19,4e-04,4e-04,0.5,99351,40,99331,6214614,62.55,FALSE
2005,20,4e-04,4e-04,0.5,99311,40,99291,6115282,61.58,FALSE
2005,21,0.00039,0.00039,0.5,99272,38,99252,6015991,60.6,FALSE
2005,22,4e-04,4e-04,0.5,99233,39,99214,5916739,59.62,FALSE
2005,23,0.00039,0.00039,0.5,99194,39,99174,5817525,58.65,FALSE
2005,24,0.00041,0.00041,0.5,99155,41,99134,5718351,57.67,FALSE
2005,25,0.00043,0.00043,0.5,99114,42,99093,5619216,56.69,FALSE
2005,26,0.00043,0.00043,0.5,99072,42,99051,5520123,55.72,FALSE
2005,27,0.00043,0.00043,0.5,99030,43,99008,5421073,54.74,FALSE
2005,28,0.00043,0.00043,0.5,98987,42,98966,5322064,53.77,FALSE
2005,29,0.00045,0.00045,0.5,98944,45,98922,5223099,52.79,FALSE
2005,30,0.00048,0.00048,0.5,98900,47,98876,5124177,51.81,FALSE
2005,31,0.00052,0.00052,0.5,98853,51,98827,5025301,50.84,FALSE
2005,32,0.00054,0.00054,0.5,98802,53,98775,4926473,49.86,FALSE
2005,33,0.00058,0.00058,0.5,98749,57,98720,4827698,48.89,FALSE
2005,34,0.00065,0.00065,0.5,98692,64,98660,4728978,47.92,FALSE
2005,35,0.00072,0.00072,0.5,98628,71,98592,4630318,46.95,FALSE
2005,36,8e-04,8e-04,0.5,98557,79,98518,4531726,45.98,FALSE
2005,37,0.00085,0.00085,0.5,98478,83,98437,4433208,45.02,FALSE
2005,38,0.00096,0.00096,0.5,98395,95,98348,4334772,44.05,FALSE
2005,39,0.00107,0.00107,0.5,98300,105,98248,4236424,43.1,FALSE
2005,40,0.00118,0.00118,0.5,98195,116,98137,4138176,42.14,FALSE
2005,41,0.00129,0.00129,0.5,98080,126,98017,4040039,41.19,FALSE
2005,42,0.00143,0.00142,0.5,97953,140,97884,3942022,40.24,FALSE
2005,43,0.00154,0.00154,0.5,97814,150,97739,3844139,39.3,FALSE
2005,44,0.00171,0.00171,0.5,97664,167,97580,3746400,38.36,FALSE
2005,45,0.0019,0.0019,0.5,97497,185,97404,3648820,37.43,FALSE
2005,46,0.00205,0.00205,0.5,97312,199,97212,3551416,36.5,FALSE
2005,47,0.00227,0.00227,0.5,97113,221,97002,3454203,35.57,FALSE
2005,48,0.00243,0.00243,0.5,96892,235,96774,3357201,34.65,FALSE
2005,49,0.00268,0.00268,0.5,96657,259,96527,3260427,33.73,FALSE
2005,50,0.003,0.00299,0.5,96398,288,96254,3163899,32.82,FALSE
2005,51,0.00316,0.00316,0.5,96109,303,95958,3067646,31.92,FALSE
2005,52,0.00348,0.00347,0.5,95806,333,95640,2971688,31.02,FALSE
2005,53,0.00379,0.00378,0.5,95473,361,95293,2876048,30.12,FALSE
2005,54,0.00417,0.00416,0.5,95112,396,94915,2780755,29.24,FALSE
2005,55,0.00435,0.00434,0.5,94717,411,94511,2685841,28.36,FALSE
2005,56,0.00469,0.00468,0.5,94305,442,94085,2591330,27.48,FALSE
2005,57,0.00513,0.00512,0.5,93864,481,93624,2497245,26.6,FALSE
2005,58,0.00556,0.00554,0.5,93383,518,93124,2403622,25.74,FALSE
2005,59,0.00597,0.00595,0.5,92866,553,92589,2310497,24.88,FALSE
2005,60,0.0066,0.00658,0.5,92313,607,92009,2217908,24.03,FALSE
2005,61,0.00691,0.00689,0.5,91706,632,91390,2125899,23.18,FALSE
2005,62,0.00761,0.00758,0.5,91074,691,90729,2034509,22.34,FALSE
2005,63,0.00803,0.008,0.5,90383,723,90022,1943780,21.51,FALSE
2005,64,0.00879,0.00875,0.5,89660,784,89268,1853758,20.68,FALSE
2005,65,0.00968,0.00964,0.5,88876,856,88448,1764490,19.85,FALSE
2005,66,0.01043,0.01038,0.5,88020,913,87563,1676042,19.04,FALSE
2005,67,0.0116,0.01154,0.5,87106,1005,86604,1588479,18.24,FALSE
2005,68,0.01258,0.01251,0.5,86101,1077,85563,1501876,17.44,FALSE
2005,69,0.01413,0.01403,0.5,85025,1193,84428,1416313,16.66,FALSE
2005,70,0.0154,0.01528,0.5,83831,1281,83191,1331885,15.89,FALSE
2005,71,0.01696,0.01682,0.5,82551,1389,81856,1248694,15.13,FALSE
2005,72,0.01908,0.0189,0.5,81162,1534,80395,1166837,14.38,FALSE
2005,73,0.02081,0.0206,0.5,79628,1640,78808,1086443,13.64,FALSE
2005,74,0.02373,0.02345,0.5,77988,1829,77073,1007635,12.92,FALSE
2005,75,0.02641,0.02607,0.5,76159,1985,75166,930562,12.22,FALSE
2005,76,0.02946,0.02903,0.5,74173,2153,73097,855396,11.53,FALSE
2005,77,0.03329,0.03275,0.5,72020,2359,70841,782299,10.86,FALSE
2005,78,0.03757,0.03688,0.5,69662,2569,68377,711458,10.21,FALSE
2005,79,0.04277,0.04188,0.5,67093,2810,65688,643081,9.58,FALSE
2005,80,0.04844,0.0473,0.5,64283,3040,62763,577393,8.98,FALSE
2005,81,0.05462,0.05317,0.5,61243,3256,59615,514630,8.4,FALSE
2005,82,0.0619,0.06004,0.5,57987,3481,56246,455015,7.85,FALSE
2005,83,0.06985,0.06749,0.5,54505,3679,52666,398769,7.32,FALSE
2005,84,0.07878,0.0758,0.5,50827,3852,48900,346103,6.81,FALSE
2005,85,0.08936,0.08554,0.5,46974,4018,44965,297203,6.33,FALSE
2005,86,0.10161,0.09669,0.5,42956,4154,40879,252238,5.87,FALSE
2005,87,0.11456,0.10835,0.5,38802,4204,36700,211359,5.45,FALSE
2005,88,0.12961,0.12172,0.5,34598,4211,32492,174659,5.05,FALSE
2005,89,0.14559,0.13571,0.5,30387,4124,28325,142166,4.68,FALSE
2005,90,0.16348,0.15113,0.5,26263,3969,24278,113841,4.33,FALSE
2005,91,0.18203,0.16685,0.5,22294,3720,20434,89563,4.02,FALSE
2005,92,0.20336,0.18459,0.5,18574,3429,16860,69129,3.72,FALSE
2005,93,0.22643,0.2034,0.5,15146,3081,13605,52269,3.45,FALSE
2005,94,0.24459,0.21794,0.5,12065,2629,10750,38664,3.2,FALSE
2005,95,0.27564,0.24225,0.5,9436,2286,8293,27913,2.96,FALSE
2005,96,0.30429,0.26411,0.5,7150,1888,6206,19621,2.74,FALSE
2005,97,0.33468,0.2867,0.5,5261,1508,4507,13415,2.55,FALSE
2005,98,0.36664,0.30984,0.5,3753,1163,3172,8908,2.37,FALSE
2005,99,0.39994,0.33329,0.5,2590,863,2159,5736,2.21,FALSE
2005,100,0.43432,0.35683,0.5,1727,616,1419,3578,2.07,FALSE
2005,101,0.46946,0.38021,0.5,1111,422,900,2159,1.94,FALSE
2005,102,0.50501,0.4032,0.5,688,278,550,1260,1.83,FALSE
2005,103,0.54061,0.42557,0.5,411,175,323,710,1.73,FALSE
2005,104,0.57589,0.44714,0.5,236,106,183,387,1.64,FALSE
2005,105,0.61049,0.46772,0.5,130,61,100,203,1.56,FALSE
2005,106,0.64408,0.48718,0.5,69,34,53,103,1.49,FALSE
2005,107,0.67637,0.50544,0.5,36,18,27,51,1.43,FALSE
2005,108,0.70711,0.52241,0.5,18,9,13,24,1.38,FALSE
2005,109,0.73612,0.53808,0.5,8,5,6,11,1.34,FALSE
2005,110,0.76326,1,1.31,4,4,5,5,1.31,TRUE
2010,0,0.00294,0.00293,0.14,100000,293,99749,8242338,82.42,FALSE
2010,1,0.00025,0.00025,0.5,99707,25,99695,8142589,81.67,FALSE
2010,2,0.00016,0.00016,0.5,99682,16,99675,8042894,80.69,FALSE
2010,3,0.00011,0.00011,0.5,99667,11,99661,7943220,79.7,FALSE
2010,4,1e-04,1e-04,0.5,99656,10,99651,7843559,78.71,FALSE
2010,5,9e-05,9e-05,0.5,99646,9,99641,7743908,77.71,FALSE
2010,6,8e-05,8e-05,0.5,99637,8,99633,7644266,76.72,FALSE
2010,7,8e-05,8e-05,0.5,99628,8,99624,7544634,75.73,FALSE
2010,8,7e-05,7e-05,0.5,99620,7,99617,7445010,74.73,FALSE
2010,9,9e-05,9e-05,0.5,99613,9,99609,7345393,73.74,FALSE
2010,10,8e-05,8e-05,0.5,99604,8,99601,7245784,72.75,FALSE
2010,11,8e-05,8e-05,0.5,99597,8,99593,7146184,71.75,FALSE
2010,12,9e-05,9e-05,0.5,99589,9,99584,7046591,70.76,FALSE
2010,13,0.00011,0.00011,0.5,99580,11,99574,6947006,69.76,FALSE
2010,14,0.00012,0.00012,0.5,99569,12,99563,6847432,68.77,FALSE
2010,15,0.00013,0.00013,0.5,99557,13,99551,6747869,67.78,FALSE
2010,16,0.00015,0.00015,0.5,99544,15,99537,6648318,66.79,FALSE
2010,17,0.00018,0.00018,0.5,99529,18,99520,6548781,65.8,FALSE
2010,18,0.00023,0.00023,0.5,99511,22,99500,6449261,64.81,FALSE
2010,19,0.00026,0.00026,0.5,99488,26,99476,6349761,63.82,FALSE
2010,20,0.00028,0.00028,0.5,99463,28,99449,6250286,62.84,FALSE
2010,21,0.00027,0.00027,0.5,99435,27,99422,6150837,61.86,FALSE
2010,22,0.00028,0.00028,0.5,99408,28,99394,6051415,60.87,FALSE
2010,23,0.00027,0.00027,0.5,99380,27,99367,5952021,59.89,FALSE
2010,24,0.00027,0.00027,0.5,99353,27,99340,5852654,58.91,FALSE
2010,25,3e-04,3e-04,0.5,99326,30,99312,5753314,57.92,FALSE
2010,26,0.00028,0.00028,0.5,99297,28,99283,5654003,56.94,FALSE
2010,27,0.00031,0.00031,0.5,99269,31,99253,5554720,55.96,FALSE
2010,28,3e-04,3e-04,0.5,99238,30,99223,5455467,54.97,FALSE
2010,29,0.00034,0.00034,0.5,99208,34,99191,5356244,53.99,FALSE
2010,30,0.00037,0.00037,0.5,99174,37,99155,5257053,53.01,FALSE
2010,31,0.00038,0.00038,0.5,99137,38,99118,5157898,52.03,FALSE
2010,32,4e-04,4e-04,0.5,99099,39,99079,5058780,51.05,FALSE
2010,33,0.00044,0.00044,0.5,99060,43,99038,4959701,50.07,FALSE
2010,34,0.00046,0.00046,0.5,99016,46,98993,4860663,49.09,FALSE
2010,35,5e-04,5e-04,0.5,98970,49,98946,4761669,48.11,FALSE
2010,36,0.00054,0.00054,0.5,98921,54,98894,4662724,47.14,FALSE
2010,37,0.00061,0.00061,0.5,98868,60,98838,4563829,46.16,FALSE
2010,38,0.00066,0.00066,0.5,98808,65,98775,4464991,45.19,FALSE
2010,39,0.00075,0.00075,0.5,98743,74,98706,4366216,44.22,FALSE
2010,40,0.00085,0.00085,0.5,98669,83,98627,4267510,43.25,FALSE
2010,41,0.00093,0.00093,0.5,98586,92,98540,4168882,42.29,FALSE
2010,42,0.00106,0.00106,0.5,98494,104,98442,4070343,41.33,FALSE
2010,43,0.00122,0.00122,0.5,98390,120,98330,3971901,40.37,FALSE
2010,44,0.00136,0.00136,0.5,98270,134,98203,3873571,39.42,FALSE
2010,45,0.00152,0.00152,0.5,98136,149,98061,3775368,38.47,FALSE
2010,46,0.00168,0.00168,0.5,97987,165,97905,3677307,37.53,FALSE
2010,47,0.00191,0.00191,0.5,97822,187,97729,3579402,36.59,FALSE
2010,48,0.00212,0.00212,0.5,97635,207,97532,3481673,35.66,FALSE
2010,49,0.00236,0.00236,0.5,97428,230,97314,3384142,34.73,FALSE
2010,50,0.00255,0.00255,0.5,97199,248,97075,3286828,33.82,FALSE
2010,51,0.00287,0.00286,0.5,96951,278,96812,3189753,32.9,FALSE
2010,52,0.0032,0.00319,0.5,96674,309,96519,3092941,31.99,FALSE
2010,53,0.00339,0.00338,0.5,96365,326,96202,2996422,31.09,FALSE
2010,54,0.00369,0.00369,0.5,96039,354,95862,2900220,30.2,FALSE
2010,55,0.00399,0.00398,0.5,95685,381,95494,2804358,29.31,FALSE
2010,56,0.00444,0.00443,0.5,95304,422,95093,2708863,28.42,FALSE
2010,57,0.0048,0.00479,0.5,94882,454,94655,2613770,27.55,FALSE
2010,58,0.0051,0.00509,0.5,94428,480,94188,2519115,26.68,FALSE
2010,59,0.0056,0.00558,0.5,93948,525,93685,2424927,25.81,FALSE
2010,60,0.00606,0.00604,0.5,93423,564,93141,2331242,24.95,FALSE
2010,61,0.00642,0.0064,0.5,92859,594,92562,2238101,24.1,FALSE
2010,62,0.00697,0.00695,0.5,92264,641,91944,2145540,23.25,FALSE
2010,63,0.00756,0.00753,0.5,91623,690,91278,2053596,22.41,FALSE
2010,64,0.00804,0.00801,0.5,90933,728,90569,1962318,21.58,FALSE
2010,65,0.00874,0.0087,0.5,90205,785,89812,1871749,20.75,FALSE
2010,66,0.00942,0.00937,0.5,89420,838,89001,1781936,19.93,FALSE
2010,67,0.01024,0.01019,0.5,88582,902,88131,1692935,19.11,FALSE
2010,68,0.01119,0.01113,0.5,87680,976,87192,1604805,18.3,FALSE
2010,69,0.01226,0.01219,0.5,86703,1057,86175,1517613,17.5,FALSE
2010,70,0.0136,0.01351,0.5,85647,1157,85068,1431438,16.71,FALSE
2010,71,0.01476,0.01466,0.5,84489,1238,83870,1346370,15.94,FALSE
2010,72,0.01636,0.01623,0.5,83251,1351,82576,1262500,15.16,FALSE
2010,73,0.01833,0.01816,0.5,81900,1488,81156,1179924,14.41,FALSE
2010,74,0.0204,0.02019,0.5,80412,1623,79601,1098768,13.66,FALSE
2010,75,0.02304,0.02278,0.5,78789,1795,77892,1019168,12.94,FALSE
2010,76,0.02539,0.02507,0.5,76994,1930,76029,941276,12.23,FALSE
2010,77,0.02873,0.02833,0.5,75064,2126,74001,865247,11.53,FALSE
2010,78,0.03223,0.03172,0.5,72938,2314,71781,791246,10.85,FALSE
2010,79,0.03676,0.03609,0.5,70624,2549,69350,719465,10.19,FALSE
2010,80,0.04169,0.04084,0.5,68075,2780,66685,650115,9.55,FALSE
2010,81,0.04734,0.04624,0.5,65295,3019,63785,583430,8.94,FALSE
2010,82,0.05379,0.05238,0.5,62275,3262,60644,519645,8.34,FALSE
2010,83,0.06172,0.05987,0.5,59013,3533,57247,459000,7.78,FALSE
2010,84,0.06969,0.06734,0.5,55480,3736,53612,401754,7.24,FALSE
2010,85,0.0797,0.07665,0.5,51744,3966,49761,348141,6.73,FALSE
2010,86,0.09024,0.08635,0.5,47778,4125,45715,298381,6.25,FALSE
2010,87,0.10223,0.09726,0.5,43653,4246,41530,252665,5.79,FALSE
2010,88,0.11688,0.11042,0.5,39407,4351,37231,211136,5.36,FALSE
2010,89,0.131,0.12295,0.5,35055,4310,32900,173904,4.96,FALSE
2010,90,0.14901,0.13868,0.5,30745,4264,28613,141004,4.59,FALSE
2010,91,0.1679,0.15489,0.5,26482,4102,24431,112391,4.24,FALSE
2010,92,0.18615,0.1703,0.5,22380,3811,20474,87960,3.93,FALSE
2010,93,0.20777,0.18821,0.5,18568,3495,16821,67486,3.63,FALSE
2010,94,0.23012,0.20637,0.5,15074,3111,13518,50665,3.36,FALSE
2010,95,0.25696,0.2277,0.5,11963,2724,10601,37147,3.11,FALSE
2010,96,0.28508,0.24951,0.5,9239,2305,8086,26546,2.87,FALSE
2010,97,0.31513,0.27224,0.5,6934,1888,5990,18460,2.66,FALSE
2010,98,0.34697,0.29568,0.5,5046,1492,4300,12470,2.47,FALSE
2010,99,0.3804,0.31961,0.5,3554,1136,2986,8170,2.3,FALSE
2010,100,0.41516,0.3438,0.5,2418,831,2002,5184,2.14,FALSE
2010,101,0.45095,0.36798,0.5,1587,584,1295,3181,2,FALSE
2010,102,0.48739,0.39189,0.5,1003,393,806,1886,1.88,FALSE
2010,103,0.5241,0.41528,0.5,610,253,483,1080,1.77,FALSE
2010,104,0.56068,0.43792,0.5,357,156,279,597,1.67,FALSE
2010,105,0.59673,0.4596,0.5,200,92,154,318,1.59,FALSE
2010,106,0.63186,0.48016,0.5,108,52,82,164,1.51,FALSE
2010,107,0.66573,0.49947,0.5,56,28,42,81,1.45,FALSE
2010,108,0.69805,0.51745,0.5,28,15,21,39,1.39,FALSE
2010,109,0.72859,0.53404,0.5,14,7,10,18,1.35,FALSE
2010,110,0.75716,1,1.32,6,6,8,8,1.32,TRUE
2015,0,0.00264,0.00263,0.14,100000,263,99774,8286265,82.86,FALSE
2015,1,0.00022,0.00022,0.5,99737,22,99725,8186491,82.08,FALSE
2015,2,0.00013,0.00013,0.5,99714,13,99708,8086766,81.1,FALSE
2015,3,8e-05,8e-05,0.5,99701,8,99698,7987058,80.11,FALSE
2015,4,8e-05,8e-05,0.5,99694,8,99690,7887360,79.12,FALSE
2015,5,8e-05,8e-05,0.5,99686,8,99682,7787670,78.12,FALSE
2015,6,7e-05,7e-05,0.5,99678,7,99674,7687988,77.13,FALSE
2015,7,6e-05,6e-05,0.5,99671,6,99668,7588314,76.13,FALSE
2015,8,7e-05,7e-05,0.5,99664,7,99661,7488646,75.14,FALSE
2015,9,8e-05,8e-05,0.5,99657,8,99653,7388985,74.14,FALSE
2015,10,7e-05,7e-05,0.5,99649,7,99646,7289332,73.15,FALSE
2015,11,7e-05,7e-05,0.5,99642,7,99639,7189687,72.15,FALSE
2015,12,8e-05,8e-05,0.5,99635,8,99631,7090048,71.16,FALSE
2015,13,9e-05,9e-05,0.5,99628,9,99623,6990416,70.17,FALSE
2015,14,9e-05,9e-05,0.5,99619,9,99615,6890793,69.17,FALSE
2015,15,0.00013,0.00013,0.5,99610,13,99604,6791179,68.18,FALSE
2015,16,0.00015,0.00015,0.5,99597,15,99590,6691575,67.19,FALSE
2015,17,0.00016,0.00016,0.5,99582,15,99575,6591985,66.2,FALSE
2015,18,0.00018,0.00018,0.5,99567,18,99558,6492410,65.21,FALSE
2015,19,0.00024,0.00024,0.5,99549,24,99537,6392853,64.22,FALSE
2015,20,0.00022,0.00022,0.5,99524,22,99513,6293316,63.23,FALSE
2015,21,0.00021,0.00021,0.5,99502,21,99492,6193803,62.25,FALSE
2015,22,0.00024,0.00024,0.5,99481,24,99469,6094311,61.26,FALSE
2015,23,0.00026,0.00026,0.5,99458,26,99445,5994842,60.28,FALSE
2015,24,0.00024,0.00024,0.5,99432,24,99420,5895397,59.29,FALSE
2015,25,0.00025,0.00025,0.5,99407,25,99395,5795978,58.31,FALSE
2015,26,0.00028,0.00028,0.5,99382,28,99368,5696583,57.32,FALSE
2015,27,3e-04,3e-04,0.5,99355,29,99340,5597214,56.34,FALSE
2015,28,0.00029,0.00029,0.5,99325,28,99311,5497874,55.35,FALSE
2015,29,0.00033,0.00032,0.5,99297,32,99281,5398563,54.37,FALSE
2015,30,0.00034,0.00034,0.5,99264,33,99248,5299283,53.39,FALSE
2015,31,0.00035,0.00035,0.5,99231,35,99214,5200035,52.4,FALSE
2015,32,0.00036,0.00036,0.5,99196,35,99179,5100821,51.42,FALSE
2015,33,0.00038,0.00038,0.5,99161,38,99142,5001643,50.44,FALSE
2015,34,0.00043,0.00043,0.5,99123,42,99102,4902501,49.46,FALSE
2015,35,0.00045,0.00045,0.5,99081,45,99058,4803399,48.48,FALSE
2015,36,0.00051,0.00051,0.5,99036,51,99011,4704340,47.5,FALSE
2015,37,0.00053,0.00053,0.5,98985,52,98959,4605330,46.53,FALSE
2015,38,0.00057,0.00056,0.5,98933,56,98905,4506370,45.55,FALSE
2015,39,0.00063,0.00063,0.5,98878,63,98846,4407465,44.58,FALSE
2015,40,0.00072,0.00072,0.5,98815,71,98779,4308619,43.6,FALSE
2015,41,0.00082,0.00082,0.5,98744,81,98703,4209839,42.63,FALSE
2015,42,0.00088,0.00088,0.5,98663,87,98619,4111136,41.67,FALSE
2015,43,0.00101,0.00101,0.5,98576,100,98526,4012517,40.7,FALSE
2015,44,0.00112,0.00112,0.5,98476,110,98422,3913991,39.75,FALSE
2015,45,0.00131,0.00131,0.5,98367,129,98302,3815569,38.79,FALSE
2015,46,0.00139,0.00139,0.5,98238,137,98170,3717267,37.84,FALSE
2015,47,0.00165,0.00165,0.5,98101,162,98020,3619097,36.89,FALSE
2015,48,0.00192,0.00192,0.5,97939,188,97846,3521077,35.95,FALSE
2015,49,0.00203,0.00202,0.5,97752,198,97653,3423231,35.02,FALSE
2015,50,0.00235,0.00235,0.5,97554,229,97439,3325579,34.09,FALSE
2015,51,0.00267,0.00266,0.5,97325,259,97195,3228139,33.17,FALSE
2015,52,0.00297,0.00296,0.5,97066,287,96922,3130944,32.26,FALSE
2015,53,0.00324,0.00324,0.5,96778,313,96622,3034022,31.35,FALSE
2015,54,0.00349,0.00349,0.5,96465,336,96297,2937400,30.45,FALSE
2015,55,0.00382,0.00381,0.5,96128,366,95945,2841104,29.56,FALSE
2015,56,0.00421,0.0042,0.5,95762,403,95561,2745158,28.67,FALSE
2015,57,0.00468,0.00466,0.5,95359,445,95137,2649598,27.79,FALSE
2015,58,0.00499,0.00498,0.5,94915,473,94678,2554461,26.91,FALSE
2015,59,0.00549,0.00547,0.5,94442,517,94183,2459782,26.05,FALSE
2015,60,0.00595,0.00593,0.5,93925,557,93646,2365599,25.19,FALSE
2015,61,0.0063,0.00628,0.5,93368,586,93075,2271952,24.33,FALSE
2015,62,0.00684,0.00682,0.5,92782,632,92465,2178878,23.48,FALSE
2015,63,0.00739,0.00736,0.5,92149,679,91810,2086412,22.64,FALSE
2015,64,0.00796,0.00793,0.5,91471,725,91108,1994603,21.81,FALSE
2015,65,0.00854,0.0085,0.5,90745,771,90360,1903495,20.98,FALSE
2015,66,0.00937,0.00932,0.5,89974,839,89554,1813135,20.15,FALSE
2015,67,0.01,0.00995,0.5,89135,887,88692,1723581,19.34,FALSE
2015,68,0.01111,0.01104,0.5,88248,975,87761,1634889,18.53,FALSE
2015,69,0.01193,0.01186,0.5,87273,1035,86756,1547128,17.73,FALSE
2015,70,0.01301,0.01293,0.5,86238,1115,85681,1460373,16.93,FALSE
2015,71,0.01446,0.01436,0.5,85124,1222,84513,1374692,16.15,FALSE
2015,72,0.01568,0.01556,0.5,83902,1305,83249,1290179,15.38,FALSE
2015,73,0.01726,0.01711,0.5,82596,1413,81890,1206930,14.61,FALSE
2015,74,0.01928,0.01909,0.5,81183,1550,80408,1125040,13.86,FALSE
2015,75,0.02158,0.02135,0.5,79633,1700,78783,1044632,13.12,FALSE
2015,76,0.02424,0.02395,0.5,77933,1867,77000,965849,12.39,FALSE
2015,77,0.02785,0.02746,0.5,76066,2089,75022,888849,11.69,FALSE
2015,78,0.03078,0.03032,0.5,73977,2243,72856,813827,11,FALSE
2015,79,0.0351,0.03449,0.5,71734,2474,70497,740972,10.33,FALSE
2015,80,0.03916,0.03841,0.5,69260,2660,67930,670474,9.68,FALSE
2015,81,0.04506,0.04407,0.5,66600,2935,65133,602544,9.05,FALSE
2015,82,0.05143,0.05014,0.5,63665,3192,62069,537412,8.44,FALSE
2015,83,0.05871,0.05704,0.5,60473,3449,58748,475343,7.86,FALSE
2015,84,0.06739,0.06519,0.5,57024,3718,55165,416594,7.31,FALSE
2015,85,0.07783,0.07492,0.5,53306,3994,51309,361429,6.78,FALSE
2015,86,0.08813,0.08441,0.5,49313,4163,47231,310120,6.29,FALSE
2015,87,0.10031,0.09552,0.5,45150,4313,42994,262889,5.82,FALSE
2015,88,0.11408,0.10792,0.5,40837,4407,38633,219895,5.38,FALSE
2015,89,0.13002,0.12208,0.5,36430,4448,34206,181262,4.98,FALSE
2015,90,0.14835,0.13811,0.5,31982,4417,29774,147056,4.6,FALSE
2015,91,0.16476,0.15222,0.5,27565,4196,25467,117282,4.25,FALSE
2015,92,0.18614,0.17029,0.5,23369,3980,21379,91815,3.93,FALSE
2015,93,0.20678,0.18741,0.5,19390,3634,17573,70436,3.63,FALSE
2015,94,0.22977,0.20609,0.5,15756,3247,14132,52863,3.36,FALSE
2015,95,0.25675,0.22754,0.5,12509,2846,11086,38730,3.1,FALSE
2015,96,0.28551,0.24984,0.5,9662,2414,8455,27645,2.86,FALSE
2015,97,0.31628,0.2731,0.5,7248,1979,6259,19190,2.65,FALSE
2015,98,0.34892,0.29709,0.5,5269,1565,4486,12931,2.45,FALSE
2015,99,0.38321,0.32159,0.5,3704,1191,3108,8445,2.28,FALSE
2015,100,0.41888,0.34634,0.5,2512,870,2077,5337,2.12,FALSE
2015,101,0.45558,0.37106,0.5,1642,609,1338,3259,1.98,FALSE
2015,102,0.49292,0.39546,0.5,1033,408,829,1922,1.86,FALSE
2015,103,0.5305,0.41928,0.5,624,262,494,1093,1.75,FALSE
2015,104,0.56787,0.44229,0.5,363,160,282,600,1.65,FALSE
2015,105,0.6046,0.46425,0.5,202,94,155,317,1.57,FALSE
2015,106,0.6403,0.48502,0.5,108,53,82,162,1.49,FALSE
2015,107,0.6746,0.50445,0.5,56,28,42,80,1.43,FALSE
2015,108,0.70721,0.52246,0.5,28,14,20,38,1.37,FALSE
2015,109,0.73789,0.53902,0.5,13,7,10,18,1.33,FALSE
2015,110,0.76647,1,1.3,6,6,8,8,1.3,TRUE
