year,age,race,d,e,m,type
1991,50,b,16,115072.67423646546,13.90425668488527,m_observed
1991,51,b,17,108818.41358156581,15.622356033758477,m_observed
1991,52,b,14,103524.0280205695,13.523430519162467,m_observed
1991,53,b,10,102998.74948645655,9.708855738403809,m_observed
1991,54,b,9,100732.01454561295,8.9345974470953,m_observed
1991,55,b,8,99782.33853570012,8.017450901030706,m_observed
1991,56,b,8,90454.45072981413,8.844230367277184,m_observed
1991,57,b,9,92323.69329875578,9.748310188237769,m_observed
1991,58,b,5,82048.89493280325,6.093927290666037,m_observed
1991,59,b,5,87822.43994491982,5.693305723612192,m_observed
1991,60,b,8,85576.80180847137,9.3483278539723,m_observed
1991,61,b,3,81066.70772931182,3.700656020245991,m_observed
1991,62,b,4,83249.18635204044,4.804851765259277,m_observed
1991,63,b,5,79135.64675582312,6.318265162383448,m_observed
1991,64,b,5,82960.58524616827,6.02695844678957,m_observed
1991,65,b,5,82373.81950656648,6.0698897173287225,m_observed
1991,66,b,4,75419.28999330067,5.303682917666436,m_observed
1991,67,b,2,68430.2136641512,2.9226855988142963,m_observed
1991,68,b,0,66411.48692215917,0,m_observed
1991,69,b,0,63410.427853114285,0,m_observed
1991,70,b,2,60400.66656034847,3.3112217362729406,m_observed
1991,71,b,1,57052.24169282527,1.7527795058152065,m_observed
1991,72,b,0,51348.95394205075,0,m_observed
1991,73,b,1,45185.88194733092,2.213080628072302,m_observed
1991,74,b,1,43335.701788049606,2.307566183861278,m_observed
1991,75,b,3,40898.511234235055,7.335230328601252,m_observed
1991,76,b,0,36613.95401433545,0,m_observed
1991,77,b,0,34345.85922323016,0,m_observed
1991,78,b,2,33024.671916901774,6.056078331474401,m_observed
1991,79,b,1,31295.89413928108,3.1953073318485212,m_observed
1991,80,b,0,24504.87750728289,0,m_observed
1991,81,b,2,22558.784039298047,8.865726080430322,m_observed
1991,82,b,2,18324.55198191269,10.914318680064357,m_observed
1991,83,b,1,15942.572173476941,6.272513551255314,m_observed
1991,84,b,0,15051.300151366746,0,m_observed
1991,85,b,1,13234.05208568704,7.556264653677199,m_observed
1992,0,b,3,305434.24144429393,0.9822081459544376,m_observed
1992,1,b,3,305514.70248294104,0.9819494694097448,m_observed
1992,2,b,0,307256.3822235975,0,m_observed
1992,3,b,1,306078.6168103583,0.3267134471597488,m_observed
1992,4,b,1,298797.18500829214,0.3346751743903639,m_observed
1992,5,b,1,288082.7745381828,0.34712245520513024,m_observed
1992,6,b,0,277776.39974749123,0,m_observed
1992,7,b,0,275121.56501113897,0,m_observed
1992,8,b,0,260767.37222803477,0,m_observed
1992,9,b,0,282774.0392436402,0,m_observed
1992,10,b,0,283477.1360974709,0,m_observed
1992,11,b,0,272872.7343689659,0,m_observed
1992,12,b,0,279798.643652045,0,m_observed
1992,13,b,0,270088.2779207905,0,m_observed
1992,14,b,1,262073.84326123388,0.38157184538374744,m_observed
1992,15,b,1,266607.7929090171,0.3750828095040947,m_observed
1992,16,b,2,253665.0766021212,0.788441210272331,m_observed
1992,17,b,1,257028.3476759682,0.38906214393934674,m_observed
1992,18,b,8,249835.25412769453,3.202110137711422,m_observed
1992,19,b,6,268826.61987866386,2.2319218248208186,m_observed
1992,20,b,5,271099.3531825288,1.844342283116236,m_observed
1992,21,b,7,272564.05584001506,2.5682036387471205,m_observed
1992,22,b,8,246430.16785204544,3.24635578092173,m_observed
1992,23,b,18,233794.60027141887,7.699065752204406,m_observed
1992,24,b,15,237094.66405795075,6.3265869181828975,m_observed
1992,25,b,22,237164.29885712732,9.276269702487243,m_observed
1992,26,b,17,244498.5208327715,6.953007299225098,m_observed
1992,27,b,35,251436.52689670262,13.920014101363645,m_observed
1992,28,b,30,240446.628810288,12.476781291731044,m_observed
1992,29,b,34,267773.67240633274,12.69729010117423,m_observed
1992,30,b,38,260615.2908699351,14.580878916642158,m_observed
1992,31,b,33,248817.53451129864,13.262730886235628,m_observed
1992,32,b,44,250727.474035009,17.54893442345943,m_observed
1992,33,b,48,245158.17472383528,19.579196187959397,m_observed
1992,34,b,63,254386.85380884432,24.765430703954745,m_observed
1992,35,b,77,253255.9136818982,30.404028431381768,m_observed
1992,36,b,72,234347.21658867123,30.723642059028666,m_observed
1992,37,b,66,232189.29560873145,28.42508300262834,m_observed
1992,38,b,73,209049.97000848348,34.919880637647346,m_observed
1992,39,b,71,222582.918669005,31.89822490627932,m_observed
1992,40,b,70,207930.99185357313,33.66501519374015,m_observed
1992,41,b,78,195759.95063649796,39.84471785285457,m_observed
1992,42,b,62,191136.0792066146,32.43762258666985,m_observed
1992,43,b,62,180634.45755528775,34.3234623333277,m_observed
1992,44,b,39,178150.4385048527,21.891610443011995,m_observed
1992,45,b,45,161555.3423667603,27.854232079705376,m_observed
1992,46,b,32,130150.514183974,24.586917847106207,m_observed
1992,47,b,29,134771.75902681416,21.517861167212462,m_observed
1992,48,b,22,119563.15089990539,18.40031801973647,m_observed
1992,49,b,19,133752.02594525222,14.20539230394696,m_observed
1992,50,b,25,125870.54846893784,19.86167558979809,m_observed
1992,51,b,21,109967.55581213327,19.096541561654828,m_observed
1992,52,b,19,108527.3403308084,17.507109215138797,m_observed
1992,53,b,8,104831.83142039829,7.631269903049077,m_observed
1992,54,b,13,106858.31484141605,12.16564197113978,m_observed
1992,55,b,6,100173.63687898463,5.989599845764147,m_observed
1992,56,b,7,93721.03791076742,7.468974048990749,m_observed
1992,57,b,10,93298.58199753868,10.718276511709268,m_observed
1992,58,b,6,81392.27783702656,7.371706701726574,m_observed
1992,59,b,9,90104.73915640132,9.988375843781144,m_observed
1992,60,b,4,85856.03932144112,4.6589617126690195,m_observed
1992,61,b,4,81502.88018317628,4.907802020014594,m_observed
1992,62,b,7,83130.07069798253,8.420538971308588,m_observed
1992,63,b,6,80895.81304680314,7.416947520545514,m_observed
1992,64,b,4,83631.77039745054,4.782871366934422,m_observed
1992,65,b,2,83210.36101440841,2.4035468367379,m_observed
1992,66,b,4,78567.86053759725,5.091140286409951,m_observed
1992,67,b,6,71428.2291830269,8.400040248268883,m_observed
1992,68,b,1,62354.5403827275,1.6037324529409966,m_observed
1992,69,b,2,64600.79843102324,3.095936967614227,m_observed
1992,70,b,2,60898.32983240863,3.2841623169370533,m_observed
1992,71,b,0,55547.652911176956,0,m_observed
1992,72,b,2,54240.604719351264,3.687274524958358,m_observed
1992,73,b,2,47844.12574920045,4.180241500250264,m_observed
1992,74,b,1,44561.10309646748,2.244109616934671,m_observed
1992,75,b,2,42187.29585981665,4.740763680719811,m_observed
1992,76,b,1,36674.50148884018,2.726690096399248,m_observed
1992,77,b,3,33914.85053750813,8.845682503250751,m_observed
1992,78,b,3,32313.327671400646,9.284094880315255,m_observed
1992,79,b,0,32638.615870813377,0,m_observed
1992,80,b,1,24721.377976784224,4.045081956754584,m_observed
1992,81,b,0,21802.130035566628,0,m_observed
1992,82,b,1,19928.743023139956,5.017877940615047,m_observed
1992,83,b,0,16131.658445144043,0,m_observed
1992,84,b,0,15186.642278602965,0,m_observed
1992,85,b,1,13739.192003750453,7.278448395851992,m_observed
1993,0,b,10,303705.5318651774,3.2926631064590732,m_observed
1993,1,b,1,306829.3443436989,0.32591406866216716,m_observed
1993,2,b,0,311337.65746770333,0,m_observed
1993,3,b,1,311934.5657387914,0.32058005422758523,m_observed
1993,4,b,1,320021.3702471257,0.3124791320116478,m_observed
1993,5,b,1,301662.2635649907,0.3314965512033818,m_observed
1993,6,b,0,289520.75530296244,0,m_observed
1993,7,b,3,283423.6147686047,1.0584862529712944,m_observed
1993,8,b,0,271955.4567244522,0,m_observed
1993,9,b,0,283047.69157234684,0,m_observed
1993,10,b,0,284535.48667419073,0,m_observed
1993,11,b,0,280272.91538689996,0,m_observed
1993,12,b,0,279067.95265892084,0,m_observed
1993,13,b,0,281534.1087435108,0,m_observed
1993,14,b,0,277847.6532297202,0,m_observed
1993,15,b,3,268758.4250371125,1.1162440766594512,m_observed
1993,16,b,1,268483.6890177015,0.3724621051128617,m_observed
1993,17,b,1,258350.43703202,0.3870711470389577,m_observed
1993,18,b,4,252522.5866810866,1.5840167220572794,m_observed
1993,19,b,10,258939.71526197766,3.8619027559687695,m_observed
1993,20,b,8,263241.1509285749,3.039038528657184,m_observed
1993,21,b,16,263643.0281639332,6.068812102268527,m_observed
1993,22,b,16,259875.7111604367,6.156789308456091,m_observed
1993,23,b,17,244008.2568616677,6.966977355048104,m_observed
1993,24,b,12,235345.88557045406,5.0988781770767915,m_observed
1993,25,b,30,236947.43299092926,12.661036087758946,m_observed
1993,26,b,20,234347.85770031626,8.534321668763011,m_observed
1993,27,b,21,247333.8991678013,8.490546613569032,m_observed
1993,28,b,28,240485.10741940292,11.643132624910681,m_observed
1993,29,b,30,266038.3321909717,11.276570467471185,m_observed
1993,30,b,45,262890.5264235924,17.11739126251055,m_observed
1993,31,b,49,253237.58379874047,19.349418544027237,m_observed
1993,32,b,55,250858.7209133555,21.92469123646554,m_observed
1993,33,b,64,249169.38396481707,25.68533861649586,m_observed
1993,34,b,74,260413.36422259998,28.41636035881215,m_observed
1993,35,b,81,256032.86495174095,31.63656353853928,m_observed
1993,36,b,98,245463.85705886356,39.92441134683998,m_observed
1993,37,b,73,240063.573707512,30.4086117158872,m_observed
1993,38,b,97,220285.3434227922,44.03379657167138,m_observed
1993,39,b,95,235389.5501596491,40.35863101635897,m_observed
1993,40,b,101,216306.67607364026,46.69296474493241,m_observed
1993,41,b,87,198899.6985398141,43.74063944726646,m_observed
1993,42,b,94,197200.92732747336,47.66711864589911,m_observed
1993,43,b,91,190341.30301239883,47.80885628069503,m_observed
1993,44,b,77,187303.93338885732,41.10965456349606,m_observed
1993,45,b,56,174712.54234408404,32.052650169620875,m_observed
1993,46,b,50,153452.9204911712,32.58328342006154,m_observed
1993,47,b,42,135826.3287205394,30.921839966987815,m_observed
1993,48,b,35,123657.2086267175,28.30405148935075,m_observed
1993,49,b,18,137449.979026801,13.095673151387114,m_observed
1993,50,b,21,128562.61961039537,16.33445247431935,m_observed
1993,51,b,37,119788.62976080035,30.887739574184433,m_observed
1993,52,b,20,109997.04960510923,18.182305863475655,m_observed
1993,53,b,19,109495.29272536967,17.3523441301306,m_observed
1993,54,b,16,108626.72954484986,14.729339700311893,m_observed
1993,55,b,6,106023.72426125828,5.659110771486488,m_observed
1993,56,b,8,94435.28774463394,8.471409566340396,m_observed
1993,57,b,8,96551.9976965852,8.285690809982007,m_observed
1993,58,b,7,82825.47987118058,8.451505516040692,m_observed
1993,59,b,6,88962.96739044174,6.744379347945002,m_observed
1993,60,b,6,88456.46001505083,6.782998097571508,m_observed
1993,61,b,7,81459.417314306,8.59323603186473,m_observed
1993,62,b,7,83490.79055070762,8.384158245272085,m_observed
1993,63,b,5,81121.99413980238,6.163556570593175,m_observed
1993,64,b,2,84984.54194884813,2.3533691588333703,m_observed
1993,65,b,4,84070.3624525711,4.757919299154477,m_observed
1993,66,b,1,78680.84537816142,1.2709573660447209,m_observed
1993,67,b,4,75112.43448462589,5.325349960290164,m_observed
1993,68,b,1,64790.579915269605,1.5434342481696535,m_observed
1993,69,b,3,60547.49255374582,4.9547881728331005,m_observed
1993,70,b,3,62330.14483506017,4.8130804251116155,m_observed
1993,71,b,0,55777.92405123343,0,m_observed
1993,72,b,0,53042.024701303744,0,m_observed
1993,73,b,2,50708.416111960265,3.944118458727156,m_observed
1993,74,b,2,47199.058707513395,4.237372639979427,m_observed
1993,75,b,2,43532.80215826172,4.5942367613485615,m_observed
1993,76,b,0,37976.71367796279,0,m_observed
1993,77,b,1,33666.701978563084,2.970293914256108,m_observed
1993,78,b,1,31861.87190980307,3.1385475493432198,m_observed
1993,79,b,0,31478.86899235878,0,m_observed
1993,80,b,1,26276.91170639848,3.8056222556644586,m_observed
1993,81,b,0,21867.1267315422,0,m_observed
1993,82,b,1,19217.0461953977,5.203713358609142,m_observed
1993,83,b,0,17628.802972154797,0,m_observed
1993,84,b,0,15314.045689616727,0,m_observed
1993,85,b,1,14200.521535203412,7.041994883927168,m_observed
1994,0,b,5,294488.7715853048,1.6978576035628732,m_observed
1994,1,b,1,306669.3465030322,0.32608410700419077,m_observed
1994,2,b,1,313001.85180754925,0.31948692770509707,m_observed
1994,3,b,0,316476.55506203097,0,m_observed
1994,4,b,0,326076.19266459247,0,m_observed
1994,5,b,1,322557.8156298242,0.31002194073251854,m_observed
1994,6,b,0,302769.0286896498,0,m_observed
1994,7,b,0,295111.69841146714,0,m_observed
1994,8,b,0,280820.2947985037,0,m_observed
1994,9,b,1,292692.4894376113,0.34165550401427514,m_observed
1994,10,b,0,284675.8474495548,0,m_observed
1994,11,b,0,281019.09693689377,0,m_observed
1994,12,b,1,286191.7836617787,0.34941604095168555,m_observed
1994,13,b,0,280814.4680231167,0,m_observed
1994,14,b,1,289414.7408628821,0.345524902089827,m_observed
1994,15,b,0,284420.38475282706,0,m_observed
1994,16,b,0,270685.00875060423,0,m_observed
1994,17,b,5,272664.13583938475,1.8337578518009772,m_observed
1994,18,b,4,254046.51609034432,1.574514802075662,m_observed
1994,19,b,5,260377.19287678722,1.9202910764792076,m_observed
1994,20,b,6,253917.66771356622,2.362970664478671,m_observed
1994,21,b,5,255433.86468172018,1.9574538427902584,m_observed
1994,22,b,14,251635.77791033292,5.563596765237698,m_observed
1994,23,b,16,256645.45923441063,6.2342813497378815,m_observed
1994,24,b,23,245200.14005242105,9.380092521595973,m_observed
1994,25,b,17,235892.77879800665,7.206664013465619,m_observed
1994,26,b,23,233190.3377667131,9.863187394586443,m_observed
1994,27,b,33,237508.50617270038,13.894239213480883,m_observed
1994,28,b,30,237473.74633212216,12.632975418698743,m_observed
1994,29,b,33,262706.9576368457,12.561524938984569,m_observed
1994,30,b,51,263985.74455624993,19.319225015626913,m_observed
1994,31,b,48,254354.22072866824,18.871320421768775,m_observed
1994,32,b,50,255318.43843236452,19.583387830113693,m_observed
1994,33,b,63,248869.07086611405,25.31451569323075,m_observed
1994,34,b,71,263419.2023960564,26.95323626910463,m_observed
1994,35,b,63,262792.70485557034,23.9732682209061,m_observed
1994,36,b,82,248117.63646147848,33.04883972354416,m_observed
1994,37,b,88,250573.74535246746,35.11940162614225,m_observed
1994,38,b,74,228961.9491810905,32.319780760370776,m_observed
1994,39,b,65,244899.17503250678,26.541534895481867,m_observed
1994,40,b,89,230761.57498785667,38.56794616031002,m_observed
1994,41,b,86,206176.86160948672,41.711761120357906,m_observed
1994,42,b,96,200522.844434526,47.87484451994475,m_observed
1994,43,b,90,196099.863862911,45.89498341667232,m_observed
1994,44,b,84,196062.08809181675,42.84357104299656,m_observed
1994,45,b,84,185301.13453342687,45.33161667439605,m_observed
1994,46,b,58,166261.03917067265,34.88490165183018,m_observed
1994,47,b,58,159745.84447816358,36.30767372351166,m_observed
1994,48,b,43,125821.77589885237,34.17532433699515,m_observed
1994,49,b,32,140225.07570879805,22.82045478545764,m_observed
1994,50,b,34,133675.51167820574,25.434725906901697,m_observed
1994,51,b,32,121930.10646195561,26.24454363942065,m_observed
1994,52,b,24,120255.37284816473,19.957528243085296,m_observed
1994,53,b,20,110587.89342736846,18.085162290513775,m_observed
1994,54,b,19,113275.09782268193,16.773324733510393,m_observed
1994,55,b,13,107485.50279802608,12.094654312989583,m_observed
1994,56,b,9,100188.35255372463,8.983080139154772,m_observed
1994,57,b,14,96915.33201325631,14.445598760457269,m_observed
1994,58,b,16,86318.44649472713,18.53601477985054,m_observed
1994,59,b,16,89856.80726112006,17.80610783722226,m_observed
1994,60,b,8,87762.88134564104,9.115471002476765,m_observed
1994,61,b,8,83529.03418736884,9.577508081866162,m_observed
1994,62,b,4,83295.97920127738,4.802152562891845,m_observed
1994,63,b,5,81888.2162828833,6.1058846155928865,m_observed
1994,64,b,7,84551.47498747041,8.27898035017996,m_observed
1994,65,b,7,85717.50120318367,8.166360313522544,m_observed
1994,66,b,5,78870.39639949526,6.339514226191968,m_observed
1994,67,b,3,75876.62300419468,3.9537869256966682,m_observed
1994,68,b,1,67696.76701346519,1.4771754163697295,m_observed
1994,69,b,5,63020.59488968415,7.933914316030124,m_observed
1994,70,b,2,58678.10449400746,3.4084263921719753,m_observed
1994,71,b,1,56839.114776705595,1.7593518194794802,m_observed
1994,72,b,1,53460.25027927456,1.8705486689194935,m_observed
1994,73,b,1,49708.335667421125,2.0117350270799768,m_observed
1994,74,b,3,50050.94665517784,5.993892624385849,m_observed
1994,75,b,3,46192.799405745565,6.494518709829163,m_observed
1994,76,b,1,39326.53252007746,2.5428125388107072,m_observed
1994,77,b,1,34667.91741995722,2.884511313114908,m_observed
1994,78,b,3,31569.35893313098,9.50288539705379,m_observed
1994,79,b,0,30585.765121572145,0,m_observed
1994,80,b,0,25861.062320887864,0,m_observed
1994,81,b,1,23156.98308792308,4.318351817260358,m_observed
1994,82,b,3,19218.383429374036,15.610053837383102,m_observed
1994,83,b,0,17031.89247414087,0,m_observed
1994,84,b,0,16564.938484066664,0,m_observed
1994,85,b,1,14328.474744226465,6.979109904234164,m_observed
1995,0,b,3,282927.1450713741,1.0603436440300522,m_observed
1995,1,b,5,298962.0378296041,1.6724531436495598,m_observed
1995,2,b,2,312791.4761632779,0.6394036130818331,m_observed
1995,3,b,1,318510.9474421692,0.31396095111662253,m_observed
1995,4,b,0,330548.20199642377,0,m_observed
1995,5,b,0,328244.95453612966,0,m_observed
1995,6,b,0,323296.57993629697,0,m_observed
1995,7,b,0,308202.68034003465,0,m_observed
1995,8,b,0,293105.04565024946,0,m_observed
1995,9,b,0,299509.52580068103,0,m_observed
1995,10,b,0,294038.72894956515,0,m_observed
1995,11,b,0,280841.0617441262,0,m_observed
1995,12,b,0,286572.9877487637,0,m_observed
1995,13,b,0,287875.1939100278,0,m_observed
1995,14,b,0,288297.44561796845,0,m_observed
1995,15,b,3,295671.78437161265,1.0146385818910182,m_observed
1995,16,b,0,286379.88333376317,0,m_observed
1995,17,b,2,273962.7510421015,0.7300262507922649,m_observed
1995,18,b,4,268457.8139048658,1.4899920184172741,m_observed
1995,19,b,6,260664.8986174641,2.301805894013077,m_observed
1995,20,b,7,255361.22716136771,2.74121489695715,m_observed
1995,21,b,5,245810.66437631895,2.0340858736484067,m_observed
1995,22,b,11,244302.6936501116,4.502611017361157,m_observed
1995,23,b,20,248210.50343235553,8.057676739473909,m_observed
1995,24,b,9,257816.00758585247,3.4908615971035117,m_observed
1995,25,b,16,246323.83353752363,6.495514368309247,m_observed
1995,26,b,28,231730.2211156469,12.08301613194697,m_observed
1995,27,b,34,236821.04792110558,14.356832003938576,m_observed
1995,28,b,23,229148.9993979231,10.03713743478317,m_observed
1995,29,b,21,256404.63094221757,8.19017968701684,m_observed
1995,30,b,41,263718.6166757413,15.546873602181865,m_observed
1995,31,b,35,254483.71859996495,13.753335652493417,m_observed
1995,32,b,55,256513.48056455154,21.44136825828897,m_observed
1995,33,b,62,252896.43239856514,24.515964662675792,m_observed
1995,34,b,48,262065.30874738356,18.31604504595812,m_observed
1995,35,b,68,267441.1876861955,25.426150918753926,m_observed
1995,36,b,74,254569.40483535425,29.06869348571576,m_observed
1995,37,b,67,252344.10152449048,26.55104660470834,m_observed
1995,38,b,76,240211.4145261251,31.638796245352584,m_observed
1995,39,b,114,251425.4388603806,45.34147400387178,m_observed
1995,40,b,96,242274.04596850087,39.6245498011295,m_observed
1995,41,b,101,219350.80486090537,46.04496439575231,m_observed
1995,42,b,96,208191.82371819482,46.111320937340984,m_observed
1995,43,b,85,199050.9534248885,42.70263394245664,m_observed
1995,44,b,99,200859.42619139032,49.28820214076842,m_observed
1995,45,b,96,195662.89929696874,49.063977046714065,m_observed
1995,46,b,75,176213.04327977353,42.56211606363467,m_observed
1995,47,b,59,172321.8905563865,34.238250177910075,m_observed
1995,48,b,61,149134.1680476697,40.90276614578477,m_observed
1995,49,b,41,140371.53517804097,29.20820089913346,m_observed
1995,50,b,32,138000.07468054438,23.18839324839253,m_observed
1995,51,b,27,126451.84331044398,21.352001910888713,m_observed
1995,52,b,31,122854.66403912836,25.233067252641476,m_observed
1995,53,b,32,120349.85104568904,26.589147989765003,m_observed
1995,54,b,18,114313.63666558532,15.746152886953853,m_observed
1995,55,b,20,111759.69529354744,17.895539127471764,m_observed
1995,56,b,15,101890.25203070222,14.721722344430068,m_observed
1995,57,b,10,102676.31380676899,9.73934457641266,m_observed
1995,58,b,10,87418.09325633945,11.439279475790686,m_observed
1995,59,b,13,93262.82657558711,13.939101437659984,m_observed
1995,60,b,5,89219.32136628988,5.604167262685739,m_observed
1995,61,b,3,82637.68635785587,3.6303049277163213,m_observed
1995,62,b,8,85154.6482364555,9.39467212381147,m_observed
1995,63,b,7,82000.0106620513,8.536584255884156,m_observed
1995,64,b,3,84871.18538800444,3.534768586399425,m_observed
1995,65,b,4,85448.67249581868,4.6811727826382965,m_observed
1995,66,b,3,79671.1329036335,3.765479277957125,m_observed
1995,67,b,3,76676.14256117304,3.9125598912420094,m_observed
1995,68,b,0,67964.65609650077,0,m_observed
1995,69,b,5,65955.06019147347,7.580919470749553,m_observed
1995,70,b,1,61400.481636286895,1.6286517195803443,m_observed
1995,71,b,3,53326.55546557696,5.625714944098616,m_observed
1995,72,b,0,54712.89814170255,0,m_observed
1995,73,b,0,50218.24300726838,0,m_observed
1995,74,b,0,49124.95586934554,0,m_observed
1995,75,b,0,49045.14270015698,0,m_observed
1995,76,b,0,42014.26087113371,0,m_observed
1995,77,b,1,35677.51815537671,2.8028855472652796,m_observed
1995,78,b,1,32423.781281547657,3.0841560128864396,m_observed
1995,79,b,0,29923.968003508926,0,m_observed
1995,80,b,1,25623.5367309898,3.902661878797445,m_observed
1995,81,b,0,22703.260420053597,0,m_observed
1995,82,b,0,20320.61198779934,0,m_observed
1995,83,b,0,17082.617896455886,0,m_observed
1995,84,b,2,15901.603762834024,12.577347730638932,m_observed
1995,85,b,1,14753.383590172198,6.778106146891882,m_observed
1996,0,b,2,272169.89721238584,0.734835123385932,m_observed
1996,1,b,5,288935.90929749236,1.7304875715022088,m_observed
1996,2,b,3,305163.3380133883,0.983080084105117,m_observed
1996,3,b,2,318765.57775168924,0.6274203174967506,m_observed
1996,4,b,2,332556.7204987262,0.6014011675965095,m_observed
1996,5,b,0,332540.11153894715,0,m_observed
1996,6,b,1,328838.0642663409,0.30410104810435035,m_observed
1996,7,b,0,329026.79353626573,0,m_observed
1996,8,b,0,306925.8159306979,0,m_observed
1996,9,b,0,310125.38885522564,0,m_observed
1996,10,b,0,300865.9976114699,0,m_observed
1996,11,b,0,289938.9049433782,0,m_observed
1996,12,b,0,286134.05016632355,0,m_observed
1996,13,b,0,288365.2915082016,0,m_observed
1996,14,b,1,295412.0725601449,0.3385102007963481,m_observed
1996,15,b,1,294188.8271235873,0.33991773575408585,m_observed
1996,16,b,1,297832.60062070587,0.33575908007247146,m_observed
1996,17,b,2,289008.1974030507,0.6920218934865715,m_observed
1996,18,b,9,269936.6342856829,3.3341158097403705,m_observed
1996,19,b,4,274127.78519381286,1.4591735008444817,m_observed
1996,20,b,10,255644.15328343274,3.9116873480431207,m_observed
1996,21,b,12,247192.94463266426,4.85450748516805,m_observed
1996,22,b,13,236376.94586462056,5.499690315588327,m_observed
1996,23,b,18,241175.4627810317,7.463445821742894,m_observed
1996,24,b,16,249232.06614510514,6.419719680325828,m_observed
1996,25,b,17,259782.29146965215,6.543941045337167,m_observed
1996,26,b,17,241249.07820929488,7.046659048890418,m_observed
1996,27,b,25,235914.71233959543,10.597049989833996,m_observed
1996,28,b,28,229606.10890577943,12.194797487505006,m_observed
1996,29,b,28,244712.13614193283,11.442015276169231,m_observed
1996,30,b,31,260742.4604086087,11.889126132897571,m_observed
1996,31,b,28,253672.61405776316,11.037848962925178,m_observed
1996,32,b,45,257218.05685455407,17.494883738059492,m_observed
1996,33,b,52,253987.71638533592,20.473431054086298,m_observed
1996,34,b,42,265491.40549710864,15.81972113988353,m_observed
1996,35,b,52,267403.00829013303,19.446303290492473,m_observed
1996,36,b,69,259225.35717372276,26.617766391487265,m_observed
1996,37,b,71,258338.57610264845,27.483313205143936,m_observed
1996,38,b,62,243285.744807548,25.48443602770286,m_observed
1996,39,b,84,260927.79043719347,32.19281467077735,m_observed
1996,40,b,95,251206.3106999646,37.81752127774606,m_observed
1996,41,b,89,229725.99976860732,38.74180549421733,m_observed
1996,42,b,78,221713.09962722176,35.180600573960504,m_observed
1996,43,b,84,206375.27590599254,40.70255006625088,m_observed
1996,44,b,67,202748.97392641063,33.04578992558462,m_observed
1996,45,b,92,202285.30329882875,45.480318391737896,m_observed
1996,46,b,98,186141.27365574098,52.64818386342737,m_observed
1996,47,b,69,182171.97991435864,37.87629691044571,m_observed
1996,48,b,54,162325.22326176235,33.266549039591155,m_observed
1996,49,b,48,164432.0240264456,29.19139400259414,m_observed
1996,50,b,36,139908.2690770895,25.731145297898003,m_observed
1996,51,b,33,130283.07057882106,25.32946134397028,m_observed
1996,52,b,17,127923.78402168372,13.289162863661392,m_observed
1996,53,b,28,122620.2039598592,22.83473611670557,m_observed
1996,54,b,19,124474.53547221664,15.264166223171726,m_observed
1996,55,b,16,112446.46701683736,14.228993070635305,m_observed
1996,56,b,19,106132.76801834635,17.90210540510506,m_observed
1996,57,b,14,104002.6170411842,13.461199725826237,m_observed
1996,58,b,7,93374.2628040934,7.4967124663533395,m_observed
1996,59,b,5,94027.0694624932,5.317617605847504,m_observed
1996,60,b,6,93030.87032053675,6.4494720723637995,m_observed
1996,61,b,7,83570.14229036258,8.376197297449437,m_observed
1996,62,b,5,84072.28566140635,5.94726307327608,m_observed
1996,63,b,3,84061.53292238184,3.568814290800583,m_observed
1996,64,b,8,84355.32389680839,9.483693062202423,m_observed
1996,65,b,4,85999.9552570471,4.651165210544953,m_observed
1996,66,b,2,78750.68268396598,2.5396605233584975,m_observed
1996,67,b,4,78094.35426740882,5.122009186865539,m_observed
1996,68,b,5,68259.70431186477,7.324965805823026,m_observed
1996,69,b,6,66466.23471341755,9.027139909264003,m_observed
1996,70,b,1,64550.22093461187,1.549181374627642,m_observed
1996,71,b,1,55618.65644056149,1.7979578508313652,m_observed
1996,72,b,2,51536.548411311436,3.880741069499005,m_observed
1996,73,b,2,51582.86382184104,3.877256615506421,m_observed
1996,74,b,2,49717.36495331641,4.022739342436911,m_observed
1996,75,b,1,48268.5921886765,2.071740555620749,m_observed
1996,76,b,3,44971.585641531216,6.670878860961271,m_observed
1996,77,b,0,37841.99091958595,0,m_observed
1996,78,b,0,33408.383195371396,0,m_observed
1996,79,b,1,30349.85823653832,3.2949083063462083,m_observed
1996,80,b,0,25284.376426501964,0,m_observed
1996,81,b,2,22386.533904321772,8.933942201806843,m_observed
1996,82,b,0,19918.709678120493,0,m_observed
1996,83,b,0,18160.116103843775,0,m_observed
1996,84,b,0,15900.791873786053,0,m_observed
1996,85,b,0,14982.521132564289,0,m_observed
1997,0,b,3,278235.97141329414,1.0782214768139284,m_observed
1997,1,b,2,279377.32079193945,0.7158777220465433,m_observed
1997,2,b,1,295146.5717765889,0.33881470957994037,m_observed
1997,3,b,1,311468.90335224074,0.32105933826372973,m_observed
1997,4,b,0,332738.21394659387,0,m_observed
1997,5,b,0,334190.68703274627,0,m_observed
1997,6,b,1,332826.6859716375,0.3004566767477344,m_observed
1997,7,b,0,334509.140045564,0,m_observed
1997,8,b,0,328558.06592544384,0,m_observed
1997,9,b,0,322054.38456188067,0,m_observed
1997,10,b,0,311360.2735332392,0,m_observed
1997,11,b,1,296640.3755074881,0.3371085268784515,m_observed
1997,12,b,1,295331.35331503657,0.33860272157872706,m_observed
1997,13,b,0,288068.4412916616,0,m_observed
1997,14,b,0,295888.74024960765,0,m_observed
1997,15,b,1,300974.326026168,0.33225425344521103,m_observed
